Week,NY,athena_flu,athena_ILI,athena_viral,thermoscan,how long is the flu contagious,how contagious is the flu,what to do if you have the flu,influenza b symptoms,z pack and alcohol,how long does the flu last in adults,sinus infection cure,robitussin cough,strep,fever and cough,signs of flu,flu fever,flu recovery time,flu how long,how to reduce fever,braun thermoscan,sinus infections,how long flu,treatment for the flu,upper respiratory,strep throat,intestinal flu,ear thermometer,how long does flu last,cold or flu,the flu symptoms,expectorant,how long contagious,how to get rid of the flu,tamiflu pediatric dosing,treat flu,tylenol sinus,flu in children,reduce fever,how long does it take to get over the flu,over the counter flu,how to treat flu,medicine for the flu,contagious flu,flu care,flu or cold,can adults get rsv,rsv in adults,influenza a symptoms,flu relief,fever cough,signs of rsv,oscillococcinum,type a influenza,flu symptoms,painful cough,flu incubation,how to get over the flu,cold and flu,acute bronchitis,fever flu,what to eat when you have the flu,type a flu,tamiflu side effects,flu shot symptoms,flu and fever,symptoms of flu,cold,how long does the flu last?,type b flu,flu versus cold,medicine for flu,flu children,treatment for flu,cough and fever,flu shots,influenza type a,high fever,symptoms of rsv,flu cold,flu remedies,flu recovery,dangerous fever,do i have the flu,how to cure the flu,rsv contagious,influenza treatment,flu treatment,body temperature,remedies for the flu,biaxin side effects,flu incubation period,flu test,symptoms of bronchitis,tamiflu dose,robitussin,rsv treatment,influenza symptoms,tamiflu dosage,walking pneumonia,oscillo,how to treat the flu,break a fever,incubation period for flu,clarithromycin,over the counter flu medicine,the flu virus,cold with fever,tessalon,when is the flu contagious,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,treating the flu,flu virus,is tamiflu an antibiotic,rsv baby,flu shot,chest cold,remedies for flu,rsv infection,flu like symptoms,flu contagious,symptoms of influenza,flu while pregnant,flu report,i have the flu,is the flu contagious,flu complications,flu contagious period,incubation period for the flu,flu cough,what is influenza,rsv,tussionex,pneumonia,is rsv contagious,signs of the flu,tamiflu generic,influenza incubation period,cure the flu,how long are you contagious with the flu,robitussin cf,flu a symptoms,fever reducer,bronchitis,tamiflu and alcohol,cough fever,flu and cold,sinus,how to break a fever,what is influenza b,the flu,what is influenza a,flu a,normal body temperature,gripe,flu duration,when is the flu no longer contagious,rsv symptoms,how long is the flu,flu symptoms in toddlers,oseltamivir,how long is flu contagious,treating flu,home remedies for flu,flu a and b,flu vaccine,cold vs flu,respiratory flu,a influenza,human temperature,tamiflu and pregnancy,influenza a,influenza b,flu vs cold,cure flu,how to get rid of flu,normal body,flu medicine,cold symptoms,rsv infant,tamiflu wiki,stomach flu symptoms,how long does rsv last,how long is rsv contagious,treat the flu,symptoms of the flu,early flu symptoms,flu headache,flu type b,flu type a,what is rsv,is flu contagious
2013-09-29,0.5825885468,0.000157761884729,0.000893984013462,0.00788809423643,15.9199476625,0.0,6.40484512631,0.0,0.0,6.35832986967,0.0,12.7693204224,17.0366430456,647.770108424,19.0337903077,10.6340028958,38.3426061925,0.0,44.7388014943,9.63487988586,16.014626833,51.1775870695,44.7388014943,6.37373933315,80.8423942621,432.298611597,12.7089782777,21.2757458386,17.0572556805,19.1462726943,53.1462719078,34.0161321222,72.3967449365,9.61933485398,0.0,6.3756650467,12.7647977313,12.7654381539,10.6597600696,0.0,0.0,6.41145922952,0.0,14.9361768522,36.1456193402,19.1462726943,0.0,0.0,6.37373933315,12.7629442152,21.3169598237,0.0,19.1828861908,6.34077817354,286.707599333,6.36568153192,6.44023146787,0.0,78.7364043251,25.5295846013,38.3426061925,0.0,0.0,6.34682158031,40.5501788525,8.51092441565,70.2840456604,7177.36464673,0.0,0.0,6.4577797825,10.65718008,40.5346785895,6.35240579232,19.0337903077,328.825861062,6.34077817354,36.137718672,0.0,185.121192068,14.9187472165,0.0,6.41435665763,0.0,6.4577797825,0.0,9.51664814564,14.8782925577,241.183420438,6.43300555709,0.0,6.35448913885,14.8859494102,29.7564762657,0.0,121.737057226,6.40273700594,6.39901640766,0.0,72.4894688182,6.45387189761,9.64878786316,6.37917222848,0.0,44.7066236872,12.7006665887,25.5849275756,15.8767033987,23.4761691911,0.0,63.7527610503,72.6530842144,12.6962032625,14.885964564,0.0,42.6170170712,0.0,0.0,1243.20172814,61.989531174,6.40917788511,6.40482053626,38.3934975572,14.9361768522,6.32963704535,19.2444895877,25.4627261277,10.6733564185,9.58257955377,12.7121604046,0.0,0.0,21.2347240533,12.6891935385,68.3784105492,12.7468342129,832.300520538,6.43828754047,12.7519585785,0.0,0.0,6.42815811454,6.38534553528,0.0,19.1308332255,14.887867278,436.327993756,0.0,21.3169598237,78.7364043251,1221.08386813,9.52526800165,0.0,523.974101301,6.40721200848,308.512750991,61.712439288,97.8558049671,6.35608020231,0.0,6.4096569973,8.53088415264,6.3714562657,6.39115122921,9.62418299998,0.0,9.5787497225,0.0,410.011370837,8.54510386449,6.44217656949,14.9065430318,44.827431783,0.0,14.9065430318,9.61353482431,8.54510386449,10.6270098228,9.5647079298,113.094965816,31.9193646671,131.728554171,6.41891261558,0.0,10.6558835718,0.0,0.0,9.58643553083,36.0963970207,12.7970330625,12.8539973654,0.0,0.0,6.47542398955,9.58643262119
2013-10-06,0.5525615663,0.000153147174435,0.000714686814028,0.00755526060544,6.38965362875,6.3781438125,6.37308876354,0.0,0.0,0.0,0.0,12.6285878089,16.9533499581,625.485178691,19.0526757916,23.2773632124,52.9830058231,0.0,63.6123633444,10.6339928818,9.52730309149,59.4313177344,63.6123633444,9.5495877992,105.863063452,434.432856401,0.0,12.7043161713,19.0923031789,12.7171494186,46.5413150784,38.0892686185,44.5009717751,6.31047400493,0.0,9.54839577603,16.9348238708,19.1492411754,21.1966894075,0.0,6.34268454952,12.7925132224,6.35131361845,9.58981006955,27.5180964891,12.7171494186,0.0,0.0,0.0,9.54651490732,31.8101583094,0.0,29.6832485848,0.0,257.801811896,12.8047992848,0.0,0.0,91.0474482532,21.1736186073,52.9830058231,0.0,0.0,6.29334149632,33.9773126087,19.0577144976,61.5267908941,7201.49375755,0.0,0.0,0.0,10.6134269992,19.103251734,19.1376915728,19.0526757916,295.31043605,0.0,69.8450176511,6.39044887216,163.040598439,21.2043521893,6.41959351584,9.51288239307,12.6659522375,0.0,0.0,0.0,21.1475418985,214.51610555,0.0,9.55417215476,6.39255143297,23.2678153919,25.3792132371,0.0,97.7586859825,6.33776366948,12.7384875256,12.7469288451,67.8353273582,0.0,6.40821824249,12.727428251,0.0,46.6045803811,0.0,10.6108447982,10.5749925707,19.118080175,0.0,35.9593297172,76.5411823028,6.34513215411,6.32724837328,6.35582271933,55.1276688166,0.0,12.6812712423,1357.98013754,48.9571775084,12.8158076319,0.0,33.9727667833,9.58981006955,0.0,16.9623938357,0.0,27.6124782672,6.37501300532,6.3339324725,0.0,0.0,18.9703482169,12.5601607828,65.9618593525,6.33106744674,705.100470981,0.0,15.8442842569,0.0,0.0,0.0,0.0,0.0,21.1653246248,19.0372899742,419.368187662,0.0,31.8101583094,91.0474482532,1037.28897585,9.48707045117,0.0,455.700758371,12.7847672259,334.511002976,40.2358239885,120.630462145,6.34831489882,0.0,12.7235050816,8.49174633065,0.0,12.6896135372,9.61208513694,0.0,6.36962614226,0.0,319.210139421,19.1347401488,9.52841760078,16.9508223561,40.3205599834,0.0,16.9508223561,9.56567620832,19.1347401488,6.35345890214,8.49305245805,104.04373353,10.5871312403,133.17429124,0.0,0.0,21.2146171712,0.0,0.0,6.32916510417,25.3894906763,6.38851530215,12.6929285135,0.0,0.0,12.8161300128,12.7847672259
2013-10-13,0.573781558,0.000302923208967,0.00106023123138,0.0107032867168,6.46705474286,6.45066771746,6.44948384749,0.0,0.0,0.0,0.0,10.7513250057,12.899073941,690.711124266,15.0371818053,10.7357193222,45.1744096142,0.0,53.7908990304,12.9450344244,12.928294487,51.697174553,53.7908990304,0.0,55.8494247485,486.036880861,0.0,16.1456621098,30.1438056188,22.5213511515,42.9338012078,25.7728658639,49.4584003581,6.46697290748,0.0,6.43401808544,19.3367835434,6.42925632793,19.3428127419,0.0,6.45720701665,6.45136162708,0.0,17.2389326981,34.3692116076,22.5213511515,0.0,0.0,0.0,25.915499339,34.4135127938,0.0,34.425057704,6.46031807026,218.746215123,6.46369743213,6.45929527949,0.0,62.3114543876,12.8964846167,45.1744096142,0.0,0.0,0.0,28.0182365672,16.1329547047,43.0508035674,7077.64740306,6.44365160651,0.0,0.0,19.41266262,32.3235601489,9.6551962089,15.0371818053,263.072058738,6.46031807026,53.610733247,0.0,150.445962568,19.3658563159,0.0,6.45572299699,6.45045618008,0.0,0.0,0.0,12.8738446348,219.842088573,6.46829249264,6.44747057664,6.45720701665,12.8825245506,23.608218283,0.0,94.8940178954,0.0,10.7480623801,0.0,81.7616947495,0.0,0.0,12.9420575718,6.45720701665,45.1399528364,0.0,32.3039934552,10.7292449994,25.8607626766,0.0,38.6272540241,79.8573471299,32.1656936455,10.7357330265,0.0,49.4835962956,0.0,0.0,1257.59450306,32.369426288,8.63222054887,6.45330891402,25.8541199318,17.2389326981,6.42150556684,36.6022299494,9.66043677372,25.8542726064,12.8468830092,6.45525737685,0.0,0.0,28.9144179958,9.65335134895,66.9289182012,6.43819786579,735.028791934,0.0,9.65752789037,0.0,0.0,0.0,0.0,6.46907024208,25.7534440709,10.735723621,406.217262185,0.0,34.4135127938,62.3114543876,1056.930061,6.45149655293,0.0,449.484993559,6.48462615473,330.852842724,55.8465142409,105.301115119,0.0,0.0,12.9091520574,9.70692992798,0.0,9.65326189958,12.9656099969,0.0,6.45539356081,6.49053200733,315.354446104,12.9420749363,0.0,9.66435641301,45.2234357775,0.0,9.66435641301,6.47676838296,12.9420749363,16.1291493265,6.45301806494,107.734841501,17.1875325287,117.982260447,6.41184335563,0.0,12.8912828742,0.0,0.0,0.0,19.3249631297,10.7532396881,9.7010481524,0.0,0.0,8.63482672971,10.7519658926
2013-10-20,0.7538491024,0.000353321219463,0.00121138703816,0.0106501110438,9.62088207727,6.39334022242,6.41475545054,6.4182723389,0.0,6.40196462667,0.0,10.685344702,8.54347765303,739.289241201,19.2108173292,19.1914085526,46.9849638879,6.38957676067,59.8243545733,16.0808812593,6.41587495148,44.925194429,59.8243545733,0.0,64.0207939793,523.191341529,12.7868750643,10.6704986511,32.0682443187,8.54351510231,51.160356142,16.0081295909,68.3434561808,0.0,0.0,12.7637383784,17.0586224098,12.7714412983,16.019750719,0.0,9.64311209047,6.41368077308,9.63264265846,25.6644094464,19.2017080848,8.54351510231,0.0,0.0,0.0,12.8023461775,21.3662095134,6.3952937748,27.7768001684,6.43385539769,287.510954346,6.40504789084,12.816827263,0.0,70.3789266887,32.0030774869,46.9849638879,6.39334022242,6.38957676067,0.0,27.8033521187,10.6685428172,70.5324949352,8352.03168649,6.40297164789,6.41844243411,0.0,12.8279787299,17.1270746676,6.39696847779,19.2108173292,306.17101928,6.43385539769,66.1865061497,12.8640816582,149.359656607,25.6472431444,6.46137515942,12.8323588682,9.60815329341,0.0,0.0,6.40876444492,8.5184158656,218.290869627,6.43117534225,6.39718931347,10.6866154908,19.1849980057,25.576321278,6.40310990358,92.0920787922,0.0,32.0155495179,0.0,72.6007049949,0.0,6.43776299283,15.0053538067,12.8055291666,27.7445345782,0.0,22.412206235,10.6563201288,21.4127823166,6.39536966798,44.7574729384,104.996667939,12.7942836064,12.8052425241,0.0,34.1855194772,0.0,0.0,1250.92598324,55.7255497182,10.718405771,0.0,36.3661776875,25.6644094464,9.56969044307,22.4459399231,0.0,10.6911806504,9.59486666576,0.0,0.0,9.59089162463,19.1516165177,12.780144716,94.3126337442,10.6576107665,800.439836597,0.0,12.776903937,0.0,12.8001031594,6.40698705157,0.0,0.0,29.8522614593,14.9309436687,493.022365822,0.0,21.3662095134,70.3789266887,1023.93242533,6.38348495495,0.0,529.616961882,8.56872521818,298.624698765,44.8147390014,98.1056243887,0.0,0.0,12.8446436382,8.55705256972,0.0,12.7900775477,6.42921970145,0.0,10.6621318938,6.43580860212,287.583830153,32.1400144563,0.0,25.6189024005,36.3799418791,0.0,25.6189024005,9.59959461085,32.1400144563,6.40583697805,0.0,89.8496069673,14.9361027771,140.612296083,0.0,0.0,12.8097434842,0.0,0.0,6.39134194265,46.9109453884,6.38764812295,12.8259680604,6.41844243411,6.38957676067,9.64140436261,16.016285825
2013-10-27,0.7195631224,0.00047563682486,0.00137406193848,0.0101469189303,12.7793575563,6.38428739083,6.40548484368,6.42877045959,0.0,6.36726233162,0.0,25.5833288573,19.1599215899,734.950975935,6.37283018239,12.7561502759,61.7655049254,0.0,70.2989348726,8.54578015206,6.40479949399,21.3321295176,70.2989348726,6.38463285632,95.7146849685,440.731391975,0.0,12.7574460128,25.5811216004,16.0090692415,38.2581819919,17.0077852303,91.5347207172,0.0,0.0,6.36994813838,17.0116383093,15.9684817798,12.7748141148,0.0,6.3847422001,6.42877045959,0.0,23.4560065739,15.9250459359,16.0090692415,0.0,9.55683884641,0.0,9.63433474961,12.7697021414,0.0,25.5790022183,0.0,239.936349249,8.53285703885,12.7500484044,6.36168565288,72.3136644677,17.0180459718,61.7655049254,0.0,12.750230051,0.0,21.3276441233,23.400603213,59.6720391391,7670.15971041,0.0,6.38860121624,6.41129041907,6.39826919628,25.5972878234,8.50260214565,6.37283018239,217.739740348,0.0,63.7328585483,0.0,153.165602828,21.3114934468,0.0,12.7617756864,12.8032405955,0.0,0.0,6.39968977295,19.1458158312,194.222499866,0.0,6.38813103164,6.37984762947,6.3767976214,29.7478900172,0.0,136.651008498,0.0,8.50903386378,0.0,85.2177760097,0.0,6.44438848683,12.8238750316,6.39702445644,57.4630335438,6.35957240127,8.53156672538,6.39968977295,29.8844645736,0.0,63.7416846813,119.632809893,10.6284252183,14.8922573767,6.38860121624,31.9585027458,0.0,19.0557030697,1057.7643951,38.4497565156,6.42906312433,6.39351687984,25.5991887456,23.4560065739,6.41904757626,29.814784849,19.0787172038,12.892692155,15.9838730287,6.39219928046,0.0,0.0,19.1143956133,6.37186795711,98.3174976889,8.49684133883,838.701314356,0.0,6.39027654034,0.0,0.0,0.0,0.0,6.40383513554,12.7561626606,19.1265336485,468.155958279,6.41379897589,12.7697021414,72.3136644677,1144.27353542,8.50325210975,0.0,474.847408671,0.0,268.071097121,63.8308553188,114.820441981,6.38737934303,0.0,6.40089089612,12.8536470546,0.0,0.0,6.39633326007,12.8275979518,0.0,0.0,233.613065609,17.0818510481,6.36149314196,8.51932366949,36.2173053647,0.0,8.51932366949,0.0,17.0818510481,12.7555831081,6.40127018771,115.183139414,14.8909519482,95.5814106465,6.33852055161,0.0,15.9759223895,0.0,0.0,6.39197930335,29.7633496755,6.37213550806,12.7877515267,6.38860121624,12.750230051,19.2706302867,14.9057689524
2013-11-03,0.8504868729,0.000696309559336,0.00203919228091,0.0111409529494,6.33764705847,6.37158324719,9.5857642516,0.0,0.0,6.40271540149,0.0,6.34246920696,21.1020627938,810.58316994,15.9196809791,16.8517288805,46.4220104168,0.0,71.7565825641,9.60025888767,15.7575023208,27.4799619599,71.7565825641,6.36164233032,71.6902129046,580.072929812,0.0,18.958127706,33.7888292566,12.6695829575,61.0712230309,16.8466574682,65.3834318184,6.30850738025,0.0,14.7415394681,18.9651335283,15.9091253216,22.0212370144,0.0,0.0,12.6151742378,6.23564107596,31.7093683531,16.8574550557,12.6695829575,0.0,0.0,6.38093172489,6.25644545929,27.4691134827,6.21684770322,15.7980626717,0.0,328.179033727,12.5979488953,0.0,12.4149868668,69.5872626487,12.6491350953,46.4220104168,0.0,0.0,0.0,25.3800346569,15.7250637996,65.4606152441,8134.61501425,0.0,6.40658879253,6.35779843767,12.6629541065,40.154016234,6.36767593671,15.9196809791,196.7340015,0.0,103.226928222,0.0,158.098573384,21.1199613946,9.50682710947,18.8759941668,6.38214136154,0.0,0.0,6.38534294486,12.5618771522,186.05896667,6.42992791382,6.36673649222,6.41046687292,12.6395948957,31.583089526,6.40852724602,110.027485544,0.0,9.4752245578,6.29429084638,109.769333801,6.22247380973,18.7921354503,14.8143062222,6.40852724602,18.9784731143,9.46757097971,14.7887061962,12.6326021228,27.5005711535,6.4007804618,63.1928957854,118.570537303,12.5495607887,12.7575029777,6.23375662716,31.6594628929,0.0,0.0,890.015042652,65.6598796718,6.4007804618,0.0,38.0533526649,31.7093683531,6.2847589102,31.6717498382,9.43656240275,15.9805163408,9.55199868687,12.766836979,6.40271540149,6.4007804618,16.8238339046,12.7257663335,116.419077111,12.6294336832,809.760219004,0.0,9.4571057532,0.0,0.0,9.46236642341,0.0,6.41823713579,23.1607433195,22.295995482,434.346151293,0.0,27.4691134827,69.5872626487,1068.46632109,12.7040826011,0.0,476.775393467,6.33531257103,259.243307221,52.7003986687,122.218437846,6.30568724715,0.0,8.45105023675,9.45654937861,6.23941339361,6.22247380973,9.60219813624,0.0,6.30379912683,0.0,214.670488223,19.0107331158,6.38308472535,16.8804256256,33.817065963,0.0,16.8804256256,0.0,19.0107331158,9.41954037394,9.47568986186,90.9022817948,25.285547385,166.250275637,0.0,0.0,27.4410057065,0.0,0.0,9.46185901961,27.3818193513,6.38019339322,8.44154557941,6.40658879253,0.0,6.35624101379,10.5408544972
2013-11-10,0.8098174796,0.000796733393088,0.00179265013445,0.0114530425256,15.6106046313,6.24687732939,6.34655432071,0.0,0.0,0.0,0.0,6.33120130148,18.798270042,840.22359192,15.7020046382,18.8130190149,35.5235041845,6.32164332851,83.5951339986,10.4790054081,12.5634184395,37.6692538571,83.5951339986,6.23367362023,64.6963333864,564.003594356,6.32546305257,14.6080069238,20.9161700726,12.53003732,66.729973966,25.0307603661,68.9387154481,8.38003585977,0.0,12.5040756411,10.4309533953,0.0,14.6256704505,6.22430505358,9.4226735444,12.474904697,12.4975711125,12.5665648043,12.5172659781,12.53003732,0.0,0.0,6.32546305257,8.37559867589,37.6459187463,0.0,20.9085819596,6.20553485877,291.671351865,6.33694997095,18.7462972336,0.0,66.8391841369,20.865682167,35.5235041845,6.20366797103,12.4579446412,0.0,31.4142174557,8.34840704645,62.724657063,8542.03261045,0.0,0.0,0.0,6.24216104224,25.0964082877,8.34337029966,15.7020046382,140.3211329,6.20553485877,83.4422413586,6.24122044059,152.409365267,16.7397925363,6.31167935775,8.36103797714,10.456221839,6.26961391657,6.26416574679,6.25202778171,20.84812677,173.745097091,6.24689255853,6.22053070083,6.24310392115,9.34299884791,25.0194167842,6.3350325882,117.308422406,6.33120130148,9.4312756887,6.22243139161,119.105002586,12.4711415282,0.0,12.5544592062,12.4862078423,41.7565446492,6.32164332851,18.7576677778,10.4246529854,18.8642979357,0.0,56.2946788034,104.805638443,12.5090994987,29.2116178178,0.0,50.1630008683,0.0,6.23368195728,778.946053524,77.5583270014,9.45893121482,0.0,35.5759763531,12.5665648043,0.0,6.33120130148,15.6876175806,16.7576340322,6.2374523485,0.0,0.0,0.0,8.33458393844,10.4127262974,146.710077261,14.5922592668,852.101638724,6.27927778128,8.34023111273,0.0,0.0,15.7888211357,6.32737464612,12.4824408812,18.7648992765,14.5922562387,517.760051236,0.0,37.6459187463,66.8391841369,1197.78159237,6.27171466441,0.0,421.995548953,0.0,225.353389146,37.574478726,108.528410479,0.0,0.0,6.2868273371,6.24500070736,0.0,6.21114226979,9.4512529518,0.0,6.22802547137,0.0,206.31313501,8.38256930986,6.27282969072,20.87138635,37.6959805883,0.0,20.87138635,6.22238754849,8.38256930986,18.8758170592,12.5685058706,94.1878623279,18.695369298,156.266144436,6.2393350688,0.0,33.4315289497,6.32737464612,0.0,9.34299884791,33.3496816126,9.42263670857,14.6402738586,0.0,12.4579446412,6.29377360098,9.41512769745
2013-11-17,0.9152433129,0.000887749062932,0.00162753994871,0.0118859735648,15.35962586,0.0,0.0,0.0,6.23428496131,0.0,6.15813745692,12.2305097969,10.2771526057,746.592631262,12.3357256655,24.4853169852,57.5620165171,0.0,82.2619409179,12.4369825583,14.4048697282,32.939761389,82.2619409179,6.24370800387,92.4466495102,548.72796103,6.1291869709,20.5543389568,26.7466954419,8.2149215436,65.6627749962,45.1543806889,41.0882311326,8.24102372869,0.0,18.3681476111,21.4313932486,20.5245679398,18.5045035003,0.0,9.18869235367,12.327015574,12.2157207887,18.5287594775,12.3267898241,8.2149215436,0.0,0.0,6.15627699243,6.19376129612,34.9728932373,0.0,14.3929844717,12.4310478946,295.147430057,0.0,10.2777711442,6.08028955296,82.2105979616,16.4304188398,57.5620165171,6.15255943386,6.16292866501,0.0,22.6539457159,16.429785324,63.7757190417,7909.31204813,6.22301478663,6.23805076316,12.2416250739,9.2606986138,16.4720798141,6.18754261442,12.3357256655,136.034678079,12.4310478946,92.3486030165,6.11155540971,133.510505819,14.4010772975,6.27977685522,14.4010750217,10.2889975991,0.0,6.23428496131,6.15642866137,18.4493896874,222.520422821,6.16175975569,6.12456674981,6.13475305385,14.3694086978,28.719614162,0.0,101.033204058,6.1618617614,12.3183282233,0.0,143.943849348,6.24937551492,6.17306175248,12.4266258192,6.10232624116,53.3989889151,0.0,16.4758101862,16.4118277554,14.4129393324,0.0,65.669004838,150.548422741,6.18475842196,12.3108985703,6.21739496593,41.135931123,0.0,12.2902755398,604.115671269,59.817776927,6.15813745692,0.0,30.8886872705,18.5287594775,6.07846034431,20.5550206329,12.1899259032,16.4571592495,12.4723345874,6.23052370341,6.22114038458,0.0,16.3840528323,18.3432534958,138.229503932,16.4037967484,869.311702603,6.12456172783,9.18684928368,0.0,6.12452324477,0.0,0.0,6.17493237725,32.8304983384,18.3570757922,527.982823595,6.26074146008,34.9728932373,82.2105979616,1119.09392325,12.311515201,0.0,431.703768185,6.17306175248,209.383905918,43.1255913342,121.110169362,6.1576091348,0.0,9.31457037857,6.16372560343,0.0,6.22114038458,0.0,12.5101066486,9.18501678592,0.0,153.776273015,10.3089178121,9.30049150827,30.8215982885,30.8888528397,0.0,30.8215982885,6.16693039684,10.3089178121,12.3947727576,6.14685375587,105.017790975,32.8577307451,94.3168626206,0.0,0.0,16.438499626,6.15813745692,6.09864237383,6.14513776989,36.9247290423,6.12733720898,15.4312572433,6.23805076316,6.16292866501,8.26041460334,12.5063191504
2013-11-24,0.9901820928,0.000735392432143,0.00207246958149,0.0129696483487,10.6138449339,6.36960581906,6.34939725965,6.37343271869,0.0,6.36036630471,0.0,14.8413250971,19.0649090293,699.739296078,12.7023105578,9.52074582509,52.97495288,0.0,74.2057568979,6.37826136997,12.7627542031,29.7274936377,74.2057568979,0.0,63.5687839948,553.128728885,6.35652318307,29.6595634154,29.7114278245,10.5940047428,40.1959457577,10.5830941985,86.9107664251,9.56241825089,0.0,10.5716185452,12.7010034713,16.9253135486,8.48377403817,6.34659007988,6.36960271531,12.7184055073,6.37153133472,27.6051456176,6.35268470289,10.5940047428,0.0,6.32928219657,6.3850426099,6.36957165583,52.9547191702,0.0,25.4378021976,0.0,249.408480484,0.0,8.47606409436,6.33691703637,67.754327033,10.5894857415,52.97495288,6.3484850764,6.35268470289,0.0,19.1499676625,14.8214346986,78.4546419792,9285.36544254,0.0,6.36960581906,0.0,9.56627405904,23.3590843142,0.0,12.7023105578,85.0240048543,0.0,71.9690117689,6.37192360266,133.411503172,21.2161466661,0.0,14.8451553774,9.52648986481,9.56917205605,6.34265526489,6.34310875368,14.7908924493,182.66219541,6.38739882695,6.34079243778,12.720298501,12.6907863093,46.5304869715,0.0,108.384939706,0.0,6.36613970831,6.34467960725,72.1124331211,0.0,6.38117731327,10.6344506513,6.34648652751,40.2336394664,6.35921575763,14.8573278056,12.6888588941,19.0901035314,0.0,69.800579944,159.449264661,6.34539526367,23.2949853463,6.35460336333,46.6506920101,0.0,6.34096674514,468.168087838,65.9550278567,8.49792340831,6.35800813694,31.8421554175,27.6051456176,6.34119702712,8.48699556521,9.52677340345,12.7395084227,12.6924649203,0.0,6.38117640184,6.35844416318,16.9087275616,12.6742995276,161.695352088,9.52074582509,836.847870851,6.3619153804,12.6661946309,0.0,6.34074136771,25.4799778819,0.0,0.0,33.8588998555,14.8137738876,427.858439679,0.0,52.9547191702,67.754327033,868.040889672,10.576081877,0.0,406.902412881,6.39278909775,154.53455017,29.6377830125,103.74779791,6.33882862522,0.0,16.9688018327,6.37538586064,6.37538586064,6.35345994284,6.377314873,6.35460336333,12.692585528,0.0,150.091697444,19.1518680662,0.0,19.0959729957,33.9492362038,0.0,19.0959729957,12.7213492409,19.1518680662,14.8393971332,6.37731590232,50.9337034292,16.9367803289,169.113850901,12.6585643931,0.0,31.7947403786,6.35844416318,0.0,6.34502163328,33.8372723725,6.36283746952,17.0061618757,6.36960581906,6.35268470289,21.2869766251,25.4437129402
2013-12-01,0.9587674573,0.00157449321,0.00300137768156,0.0147608738437,5.62997092023,5.64557492954,5.66279604598,0.0,0.0,5.66272980181,0.0,5.63868556951,9.4177587388,817.73976164,11.2916915355,16.9207147197,52.7303551731,0.0,50.8712728861,9.44687719214,11.2927316163,39.6087542532,50.8712728861,0.0,62.0712025858,581.837281388,5.6471973174,22.5662698153,33.9267127187,20.7055007496,75.1881000054,37.593233367,43.3195091222,5.64874317852,0.0,16.9150495855,11.2854086834,5.64100164192,16.9520039441,0.0,0.0,16.9575933477,8.4869924504,26.4176649706,13.1638365937,20.7055007496,0.0,0.0,0.0,0.0,45.2088582686,5.64736977523,18.8463414649,0.0,313.639629807,5.65400599115,8.4618383561,0.0,60.2004565959,20.6900844637,52.7303551731,0.0,11.301551818,7.52113500552,19.7906998675,11.289365616,90.4574408266,7830.25641419,0.0,5.66278979308,0.0,16.9551558311,51.0577719707,16.9625584619,11.2916915355,50.9917804656,0.0,75.2615240522,5.66964962323,163.710343521,26.4010994033,5.66591783094,5.65936609913,5.64953470632,0.0,0.0,8.44822864113,11.2775028258,186.824536491,5.64532073491,5.65077590899,7.5393367007,16.9161948543,28.1913573114,0.0,120.869848024,5.66107742846,5.66450319392,7.50415871672,84.7874178583,0.0,5.6713671784,14.1607216312,0.0,41.4142404539,5.6163965479,26.3891079961,22.5492363939,26.4017289558,0.0,78.93257951,170.09536453,13.1564759448,15.0434310735,0.0,56.5230476408,0.0,8.46648415928,397.212381121,28.3647996526,11.3344666397,0.0,20.7544233352,26.4176649706,5.63953978124,18.8361677358,0.0,20.749381646,11.2981921616,0.0,0.0,5.64396774524,16.89694035,7.51320908068,183.30846438,15.0315098252,820.939991933,0.0,13.1661117537,0.0,5.62317554193,0.0,0.0,0.0,35.6972177538,5.64042883393,498.743473184,0.0,45.2088582686,60.2004565959,1106.03837675,11.2602997366,5.62535548555,380.421748509,7.55246760678,188.151535072,47.032530935,169.241066201,5.65253111592,0.0,14.1710554445,5.66532795593,0.0,5.64911981168,5.67133533848,5.64361106782,11.2565410728,0.0,105.191636855,14.16155225,5.65423831347,26.3640982228,28.3126989368,0.0,26.3640982228,11.2722356404,14.16155225,5.66615449477,5.63678274227,105.656111984,24.462864717,133.382999963,0.0,0.0,26.3487064259,0.0,0.0,5.63873025145,46.9731117878,9.41434857538,15.0753582283,5.66278979308,11.301551818,8.49176954497,11.296214848
